global_idx,sentence,verb_lemma,verb,recipient,recipient_anim,theme,theme_anim,construction,verb_tag,verb_i,subject,recipient_tag,recipient_pos,recipient_i,theme_tag,theme_pos,theme_i,preposition,preposition_i,token_count,type,verb_type,alternant,recipient_pos_spacy,recipient_length,theme_length,length_difference,loose_default_best,loose_balanced_best,datives_removed_best,ditransitives_removed_best,counterfactual_best,short_first_best,random_first_best,long_first_best,long_first_headfinal_best,loose_default_ratio63,loose_balanced_ratio63,ditransitives_removed_ratio63,datives_removed_ratio63,counterfactual_ratio63,short_first_ratio63,random_first_ratio63,long_first_ratio63,long_first_headfinal_ratio63,loose_default_ratio21,loose_balanced_ratio21,datives_removed_ratio21,ditransitives_removed_ratio21,counterfactual_ratio21,short_first_ratio21,random_first_ratio21,long_first_ratio21,long_first_headfinal_ratio21,loose_default_ratio42,loose_balanced_ratio42,datives_removed_ratio42,ditransitives_removed_ratio42,counterfactual_ratio42,short_first_ratio42,random_first_ratio42,long_first_ratio42,long_first_headfinal_ratio42
2128,It's open every morning and every evening erm and we give hot drinks and sandwiches to anyone who comes.,give,give,anyone who comes,a,hot drinks and sandwiches,i,,VBP,11,we,IN,NOUN,17,NNS,NOUN,12,to,16,21,dative,alternating,It's open every morning and every evening erm and we give anyone who comes hot drinks and sandwiches.,ADP,3,4,-0.2876820725,-0.6760082245,-0.6134696007,-0.2138905525,-0.4225263596,-0.5229082108,-0.1661281586,-0.2522506714,-0.3533530235,-0.1972045898,-0.6760082245,-0.6032028198,-0.3492331505,-0.5943899155,-0.3067541122,-0.2881588936,-0.2522506714,-0.3533530235,-0.3244700432,-0.7404937744,-0.6134696007,-0.2138905525,-0.3647460938,-0.5229082108,-0.1661281586,-0.4125466347,-0.4944634438,-0.1972045898,-0.747792244,-0.5084042549,-0.3068170547,-0.4225263596,-0.6454396248,-0.1790614128,-0.3006720543,-0.1846108437,-0.1489477158
2179,I mean politicians pay a great heed to the people they erm seek advice from.,pay,pay,the people they erm seek advice from,a,a great heed,i,,VBP,3,politicians,IN,NOUN,8,NN,NOUN,4,to,7,16,prep,alternating,I mean politicians pay the people they erm seek advice from a great heed.,ADP,7,3,0.8472978604,-1.035766125,-1.106820583,-0.8304648399,-0.7469582558,-1.182170391,-0.9880971909,-0.6589245796,-0.2421684265,0.1218867302,-1.035766125,-1.074592113,-1.117569923,-1.322080135,-1.216930866,-0.8823714256,-0.6589245796,-0.2421684265,0.3851571083,-1.002142429,-1.106820583,-0.8304648399,-0.9051384926,-1.182170391,-0.9880971909,-0.7008576393,-0.450937748,0.1218867302,-1.136274815,-1.003880501,-0.9571604729,-0.7469582558,-0.9196515083,-0.8856501579,-0.7208037376,-0.1835279465,0.2349538803
2243,"I mean erm  them solicitors sent a letter to him  we had a copy come here but erm, he's gotta pay her fifty pound a week.",send,sent,him,a,a letter,i,,VBD,6,them solicitors,IN,PRON,10,NN,NOUN,7,to,9,32,dative,alternating,"I mean erm  them solicitors sent him a letter  we had a copy come here but erm, he's gotta pay her fifty pound a week.",ADP,1,2,-0.6931471806,-0.08397316933,-0.08227682114,-0.1996312141,-0.1968712807,-0.1457362175,-0.3182277679,-0.3466305733,-0.2922468185,-0.04810237885,-0.08397316933,-0.1165218353,-0.2425918579,-0.2269039154,-0.1452724934,-0.2612223625,-0.3466305733,-0.2922468185,-0.08950138092,-0.01555967331,-0.08227682114,-0.1996312141,-0.1848530769,-0.1457362175,-0.3182277679,-0.2694063187,-0.1476306915,-0.04810237885,-0.06586480141,-0.1009600163,-0.2695236206,-0.1968712807,-0.213136673,-0.4566679001,-0.3049197197,-0.2809276581,-0.03968143463
2248,And would you write my letters for him?,write,write,him,a,my letters,i,,VB,3,you,IN,PRON,7,NNS,NOUN,4,for,6,9,dative,benefactive_alternating,And would you write him my letters?,ADP,1,2,-0.6931471806,-0.2038316727,-0.5239267349,-1.27152729,-0.4981794357,0.2017068863,-0.5389800072,-0.3725810051,-0.1837801933,0.04123973846,-0.2038316727,-0.5074038506,-1.145975113,-0.9624261856,-0.07532835007,-0.998374939,-0.3725810051,-0.1837801933,-0.1262993813,-0.3758850098,-0.5239267349,-1.27152729,-0.4363002777,0.2017068863,-0.5389800072,-0.6709241867,-0.08707284927,0.04123973846,-0.5165314674,-0.3083152771,-0.692551136,-0.4981794357,-0.3281803131,-0.6168661118,-0.5914587975,-0.1941742897,0.1280589104
2300,and we may not be able to show it to you.,show,show,you,a,it,i,,VB,7,,IN,PRON,10,PRP,PRON,8,to,9,12,dative,alternating,and we may not be able to show you it.,ADP,1,1,0,-0.4359643459,-0.2900247574,-0.09875702858,-0.1520819664,-0.1733570099,0.07497501373,-0.2290349007,-0.2491426468,-0.2322630882,-0.4359643459,-0.3847177029,-0.1986131668,-0.2324233055,0.07429838181,-0.4167535305,-0.2290349007,-0.2491426468,-0.3866615295,-0.6502358913,-0.2900247574,-0.09875702858,0.03085231781,-0.1733570099,0.07497501373,-0.2962987423,-0.1392593384,-0.2322630882,-0.4436433315,-0.1255307198,-0.2263374329,-0.1520819664,0.005153179169,-0.07911515236,-0.2273058891,-0.1608076096,-0.2713594437
2367,they send the report to me.,send,send,me,a,the report,i,,VBP,1,they,IN,PRON,5,NN,NOUN,2,to,4,7,dative,alternating,they send me the report.,ADP,1,2,-0.6931471806,-0.388253212,-1.073045254,-1.078761578,-0.9557099342,-0.8357458115,-1.18537426,-1.070747852,-0.206817627,-0.2568969727,-0.388253212,-0.7955913544,-1.417160034,-1.340205193,-0.8003611565,-1.372859955,-1.070747852,-0.206817627,-0.7408432961,-0.4973950386,-1.073045254,-1.078761578,-1.080958366,-0.8357458115,-1.18537426,-0.6856827736,-0.04879951477,-0.2568969727,-0.3699593544,-0.4828414917,-1.073407173,-0.9557099342,-1.069051504,-0.825047493,-0.8536310196,-0.1815814972,-0.2577853203
2396,"free to come and go and er there is a contribution that's held at the back, but here in, in the talk it's highlighting their various ways, this is one of them that we can keep spiritually awake is by being aware of the need for financial contributions, Jehovah has done much for us through his organization and we can show love for him by full support with our time and finances and then another one look  stay awake by showing love to you and act loyal  sometimes it's easier to show love to some in the congregation than others, we naturally have an affinity for one another and certain types of personalities seemed to gel with others don't they?",show,showing,you,a,love,i,,VBG,87,,IN,PRON,90,NN,NOUN,88,to,89,132,dative,alternating,"free to come and go and er there is a contribution that's held at the back, but here in, in the talk it's highlighting their various ways, this is one of them that we can keep spiritually awake is by being aware of the need for financial contributions, Jehovah has done much for us through his organization and we can show love for him by full support with our time and finances and then another one look  stay awake by showing you love and act loyal  sometimes it's easier to show love to some in the congregation than others, we naturally have an affinity for one another and certain types of personalities seemed to gel with others don't they?",ADP,1,1,0,-0.0657043457,-0.004464626312,-0.04021787643,-0.06512022018,0.00209569931,-0.04539203644,-0.03136539459,-0.0584435463,-0.05829668045,-0.0657043457,0.0571103096,-0.08637094498,-0.07637405396,-0.01419210434,-0.02354669571,-0.03136539459,-0.0584435463,-0.04095220566,-0.07412576675,-0.004464626312,-0.04021787643,-0.02702760696,0.00209569931,-0.04539203644,-0.005006313324,-0.05437660217,-0.05829668045,-0.08544063568,-0.02824735641,-0.04656505585,-0.06512022018,-0.001180648804,-0.08937931061,-0.05225086212,-0.02580118179,-0.04915714264
2397,"free to come and go and er there is a contribution that's held at the back, but here in, in the talk it's highlighting their various ways, this is one of them that we can keep spiritually awake is by being aware of the need for financial contributions, Jehovah has done much for us through his organization and we can show love for him by full support with our time and finances and then another one look  stay awake by showing love to you and act loyal  sometimes it's easier to show love to some in the congregation than others, we naturally have an affinity for one another and certain types of personalities seemed to gel with others don't they?",show,show,some in the congregation,a,love,i,,VB,100,,IN,NOUN,103,NN,NOUN,101,to,102,132,dative,alternating,"free to come and go and er there is a contribution that's held at the back, but here in, in the talk it's highlighting their various ways, this is one of them that we can keep spiritually awake is by being aware of the need for financial contributions, Jehovah has done much for us through his organization and we can show love for him by full support with our time and finances and then another one look  stay awake by showing love to you and act loyal  sometimes it's easier to show some in the congregation love than others, we naturally have an affinity for one another and certain types of personalities seemed to gel with others don't they?",ADP,4,1,1.386294361,-0.1165270805,-0.07343006134,-0.1088933945,-0.06595754623,-0.04887390137,-0.07097387314,-0.06733417511,-0.03758764267,-0.04381084442,-0.1165270805,-0.024559021,-0.1405191422,-0.04815769196,-0.07616567612,-0.09951686859,-0.06733417511,-0.03758764267,-0.02678346634,-0.08814907074,-0.07343006134,-0.1088933945,-0.1078677177,-0.04887390137,-0.07097387314,-0.04349565506,-0.1048440933,-0.04381084442,-0.1444549561,-0.04522562027,-0.07092475891,-0.06595754623,-0.03421592712,-0.08377981186,-0.07306623459,-0.05952692032,-0.05520534515
2503,"Oh, we could have give that one to Reg as well but it's a bit busted up.",give,give,reg,a,that one,i,,VB,5,we,IN,NOUN,9,NN,NOUN,6,to,8,20,dative,alternating,"Oh, we could have give reg that one as well but it's a bit busted up.",ADP,1,2,-0.6931471806,-0.3388633728,-0.09834456444,-0.09653282166,-0.2126178741,-0.1605324745,0.03012943268,0.2202849388,0.008661270142,-0.01579856873,-0.3388633728,-0.1914463043,-0.1546933651,-0.259510994,-0.2353644371,-0.1734704971,0.2202849388,0.008661270142,-0.004619121552,-0.1544902325,-0.09834456444,-0.09653282166,-0.2097475529,-0.1605324745,0.03012943268,-0.002717018127,0.1656579971,-0.01579856873,-0.4221262932,-0.3082051277,-0.02374505997,-0.2126178741,-0.1093935966,0.08225631714,0.04554128647,0.05190706253,0.005066394806
2511,"I'll read it to you then, if you don't want to read it.",read,read,you,a,it,i,,VB,2,i,IN,PRON,5,PRP,PRON,3,to,4,17,dative,alternating,"I'll read you it then, if you don't want to read it.",ADP,1,1,0,-0.3576976061,-0.1584581137,-0.3342444897,0.02851295471,0.06237065792,-0.2224080563,-0.02688455582,0.08326506615,-0.2060751915,-0.3576976061,-0.1135435104,-0.2259988785,-0.2071204185,0.0767236948,-0.1802051067,-0.02688455582,0.08326506615,-0.4146902561,-0.3293299675,-0.1584581137,-0.3342444897,-0.3269159794,0.06237065792,-0.2224080563,-0.036434412,-0.02609300613,-0.2060751915,-0.2385390997,-0.2636833191,-0.2540616989,0.02851295471,-0.05518937111,-0.04384493828,-0.09220170975,0.1061720848,0.0315861702
2524,"No it's just that they take ages and ages and ages cos Dundee will ask Nottingham, Nottingham will ask us to bring the notes back, then we'll send them to Nottingham, Nottingham will send them to Dundee, Dundee will send them to your G P.",send,send,your g p.,a,them,i,,VB,45,dundee,IN,NOUN,48,PRP,PRON,46,to,47,51,prep,alternating,"No it's just that they take ages and ages and ages cos Dundee will ask Nottingham, Nottingham will ask us to bring the notes back, then we'll send them to Nottingham, Nottingham will send them to Dundee, Dundee will send your g p. them ",ADP,3,1,1.098612289,-0.3749134541,-0.296271801,-0.2474009991,-0.254847765,-0.1517751217,-0.2029893398,-0.1824564934,-0.1625394821,-0.07426404953,-0.3749134541,-0.320284605,-0.1803851128,-0.2026853561,-0.1626074314,-0.2020096779,-0.1824564934,-0.1625394821,-0.06406736374,-0.3426780701,-0.296271801,-0.2474009991,-0.2393476963,-0.1517751217,-0.2029893398,-0.1528437138,-0.1726250648,-0.07426404953,-0.2122273445,-0.2508068085,-0.2587718964,-0.254847765,-0.3371529579,-0.2438206673,-0.2081098557,-0.1993174553,-0.06981229782
2556,"Just leave that, cos she'll save it for you.",save,save,you,a,it,i,,VB,7,she,IN,PRON,10,PRP,PRON,8,for,9,12,dative,benefactive_alternating,"Just leave that, cos she'll save you it.",ADP,1,1,0,-0.7042768002,-0.5526432991,-0.5471851826,-0.6690502167,-0.1977784634,-0.7208688259,-0.4668626785,0.02182340622,-0.2946748734,-0.7042768002,-0.4133145809,-0.8966429234,-0.4742081165,-0.1440525055,-0.4170360565,-0.4668626785,0.02182340622,-0.2732839584,-0.7028748989,-0.5526432991,-0.5471851826,-0.8330049515,-0.1977784634,-0.7208688259,-0.1531214714,-0.05343341827,-0.2946748734,-0.7395262718,-0.6253027916,-0.3996846676,-0.6690502167,-0.3697543144,-0.7098157406,-0.2631611824,0.232609272,-0.2707834244
2586,"If you leave that drawer open, I think there's more pyjamas to come  so I'll get them for you.",get,get,you,a,them,i,,VB,19,i,IN,PRON,22,PRP,PRON,20,for,21,24,dative,benefactive_alternating,"If you leave that drawer open, I think there's more pyjamas to come  so I'll get you them.",ADP,1,1,0,-0.2767722607,-0.2150843143,-0.1766886711,-0.1754140854,0.01923012733,-0.2971799374,-0.1126699448,-0.1433548927,-0.1683163643,-0.2767722607,-0.2879371643,-0.2440652847,-0.3025076389,-0.04195690155,-0.3782682419,-0.1126699448,-0.1433548927,-0.1014757156,-0.2896437645,-0.2150843143,-0.1766886711,-0.1798388958,0.01923012733,-0.2971799374,-0.2378005981,-0.09857845306,-0.1683163643,-0.2222263813,-0.2889742851,-0.2410113811,-0.1754140854,-0.150591135,-0.3338341713,-0.1942706108,-0.02541255951,-0.1384596825
2627,Are you going to give it to Cider?,give,give,cider,a,it,i,,VB,4,,IN,NOUN,7,PRP,PRON,5,to,6,9,prep,alternating,Are you going to give cider it?,ADP,1,1,0,-1.112940788,-0.8562319279,-0.929186821,-0.5502672195,-0.3878116608,-0.669570446,-0.04493618011,-0.4096221924,-0.5954184532,-1.112940788,-0.3521802425,-0.607811451,-0.5155053139,-0.3624153137,-0.884039402,-0.04493618011,-0.4096221924,-0.6822605133,-1.082761765,-0.8562319279,-0.929186821,-0.9077959061,-0.3878116608,-0.669570446,-0.4626274109,-0.535847187,-0.5954184532,-1.895862818,-0.6675326824,-0.5605773926,-0.5502672195,-0.4475178719,-0.5721936226,-0.9879841805,-0.4857392311,-0.4292778969
2648,Mummy dropped it when she was giving it to me.,give,giving,me,a,it,i,,VBG,6,she,IN,PRON,9,PRP,PRON,7,to,8,11,dative,alternating,Mummy dropped it when she was giving me it.,ADP,1,1,0,-0.6714515686,-0.6686825752,-0.4046764374,-0.1434016228,-0.2057826519,-0.7821550369,-0.3847346306,-0.02607107162,-0.3695278168,-0.6714515686,-0.7800042629,-0.5718255043,-0.405834198,-0.2871568203,-0.2825622559,-0.3847346306,-0.02607107162,-0.2327728271,-0.6596157551,-0.6686825752,-0.4046764374,-0.4506511688,-0.2057826519,-0.7821550369,-0.742462635,-0.4300160408,-0.3695278168,-0.6914272308,-0.4503850937,-0.7138590813,-0.1434016228,-0.325145483,-0.4348659515,-0.7187166214,-0.3581914902,-0.1415491104
2680,"That's er, give that to me I'm not a bloody",give,give,me,a,that,i,,VB,4,,IN,PRON,7,DT,PRON,5,to,6,13,dative,alternating,"That's er, give me that I'm not a bloody",ADP,1,1,0,-0.06957650185,-0.1850266457,0.26349473,0.07294201851,-0.2905490398,0.1929905415,0.3031277657,0.2214083672,0.05206251144,-0.06957650185,-0.3070707321,0.2350051403,0.1387734413,-0.1949615479,0.06727695465,0.3031277657,0.2214083672,-0.0438246727,-0.2250807285,-0.1850266457,0.26349473,0.222571373,-0.2905490398,0.1929905415,0.112647295,0.1701774597,0.05206251144,-0.2469732761,-0.1815707684,0.4030003548,0.07294201851,-0.2728486061,0.2517614365,0.1197082996,0.1251881123,0.165271759
2703,he's decided to sell it to Phil now!,sell,sell,phil,a,it,i,,VB,4,,IN,NOUN,7,PRP,PRON,5,to,6,10,dative,alternating,he's decided to sell phil it now!,ADP,1,1,0,-0.8732829094,-0.5889797211,-0.404630661,-0.4848065376,-0.3203549385,0.03599786758,-0.07414150238,-0.3637003899,-0.05150032043,-0.8732829094,-0.5669789314,-0.8943471909,-0.7600564957,-0.4683718681,-0.4916920662,-0.07414150238,-0.3637003899,-0.3275270462,-0.9770674706,-0.5889797211,-0.404630661,-0.4785580635,-0.3203549385,0.03599786758,0.0412106514,-0.3950443268,-0.05150032043,-1.119992733,-0.5188503265,-0.444041729,-0.4848065376,-0.7908778191,-0.2826890945,-0.5795049667,-0.2677774429,-0.1974825859
2791,"give it to me then Shell, give it to me, have I had mine?",give,give,me,a,it,i,,VB,7,,IN,PRON,10,PRP,PRON,8,to,9,17,dative,alternating,"give it to me then Shell, give me it, have I had mine?",ADP,1,1,0,-0.5587210655,-0.3929274082,-0.7792730331,-0.504073143,-0.2286555767,-0.8664398193,-0.4592032433,-0.6053876877,-0.5504078865,-0.5587210655,-0.1802897453,-0.5599780083,-0.7165999413,-0.1001708508,-0.7916984558,-0.4592032433,-0.6053876877,-0.39787817,-0.4471945763,-0.3929274082,-0.7792730331,-0.5390563011,-0.2286555767,-0.8664398193,-0.4495434761,-0.3907337189,-0.5504078865,-0.433811903,-0.2119171619,-0.6050224304,-0.504073143,-0.2048079967,-0.5881934166,-0.5529127121,-0.498231411,-0.5214071274
2793,Mother bought that for me for Chris for us for Christmas and you've never played it?,buy,bought,me,a,that,i,,VBD,1,mother,IN,PRON,4,DT,PRON,2,for,3,18,dative,benefactive_alternating,Mother bought me that for Chris for us for Christmas and you've never played it?,ADP,1,1,0,-0.3501377106,-0.2483081818,-0.4114394188,-0.5443258286,-0.2088491917,-0.4166040421,-0.2537035942,-0.2782173157,-0.1939673424,-0.3501377106,-0.1493039131,-0.4346299171,-0.4220175743,-0.2110061646,-0.2031154633,-0.2537035942,-0.2782173157,-0.2500457764,-0.2090196609,-0.2483081818,-0.4114394188,-0.3923091888,-0.2088491917,-0.4166040421,-0.196451664,-0.1800742149,-0.1939673424,-0.3557591438,-0.2495112419,-0.3238964081,-0.5443258286,-0.2691445351,-0.2749752998,-0.433880806,-0.1631784439,-0.2185430527
2873,give it to me,give,give,me,a,it,i,,VB,0,,IN,PRON,3,PRP,PRON,1,to,2,4,dative,alternating,give me it,ADP,1,1,0,-1.827003479,-1.760974646,-1.118396759,-1.654864311,-0.7800588608,-0.4252614975,-0.4349546432,-0.5636105537,-0.2623314857,-1.827003479,-1.120233059,-1.013951302,-1.325210094,-0.5322704315,-1.546420097,-0.4349546432,-0.5636105537,-0.8019862175,-1.656351566,-1.760974646,-1.118396759,-1.674781322,-0.7800588608,-0.4252614975,-0.8154149055,-1.18626833,-0.2623314857,-1.908553362,-1.064954042,-0.9575452805,-1.654864311,-0.25461483,-0.5454006195,-0.7122745514,-1.233622074,-0.6431632042
2894,"ah leave it to me, leave it to me",leave,leave,me,a,it,i,,VB,1,,IN,PRON,4,PRP,PRON,2,to,3,10,prep,alternating,"ah leave me it, leave it to me",ADP,1,1,0,-1.303678513,-0.6342079639,-1.829934835,-1.427745342,-0.5598666668,-1.405878305,-0.8747589588,-0.891579628,-0.3711190224,-1.303678513,-0.4401056767,-1.340449095,-1.170978785,-0.5971221924,-1.592370272,-0.8747589588,-0.891579628,-0.4086432457,-1.22205615,-0.6342079639,-1.829934835,-1.236013412,-0.5598666668,-1.405878305,-0.9001793861,-1.249252319,-0.3711190224,-1.515270948,-0.4761273861,-1.646050692,-1.427745342,-0.5181310177,-1.618214846,-1.11093235,-1.441573858,-0.2931699753
2909,Well you're painting a very dark picture for us this morning aren't ya?,paint,painting,us,a,a very dark picture,i,,VBG,3,you,IN,PRON,9,NN,NOUN,4,for,8,16,dative,benefactive_alternating,Well you're painting us a very dark picture this morning aren't ya?,ADP,1,4,-1.386294361,-0.1842772961,-0.2942745686,-0.3207786083,-0.3037321568,-0.330262661,-0.1999950409,-0.4212851524,-0.139113903,0.2265944481,-0.1842772961,-0.2304825783,-0.3764638901,-0.3570251465,-0.2484004498,-0.314391613,-0.4212851524,-0.139113903,0.06995773315,-0.1846022606,-0.2942745686,-0.3207786083,-0.1569924355,-0.330262661,-0.1999950409,-0.3616156578,-0.2046561241,0.2265944481,-0.1614508629,-0.3837730885,-0.364130497,-0.3037321568,-0.4397466183,-0.2821893692,-0.4119524956,-0.2125926018,0.03136205673
2989,Basically it was receiving telephone calls from the public erm and using that information to put on a computer to send officers to incidents  various incidents.,send,send,incidents,i,officers,a,,VB,20,,IN,NOUN,23,NNS,NOUN,21,to,22,28,dative,alternating,Basically it was receiving telephone calls from the public erm and using that information to put on a computer to send incidents officers  various incidents.,ADP,1,1,0,-0.3556432724,-0.2043199539,-0.2704358101,-0.1841344833,-0.04011631012,0.03298521042,-0.1738419533,-0.1172046661,-0.144203186,-0.3556432724,-0.1738467216,-0.2458105087,-0.03981781006,-0.1247859001,-0.181178093,-0.1738419533,-0.1172046661,-0.2086701393,-0.2877664566,-0.2043199539,-0.2704358101,-0.1018953323,-0.04011631012,0.03298521042,-0.1687612534,-0.1660308838,-0.144203186,-0.2307577133,-0.1410503387,-0.1884717941,-0.1841344833,-0.1200523376,-0.2501835823,-0.1186938286,-0.2569484711,-0.09203147888
3018,But what happens if he gives it to his wife?,give,gives,his wife,a,it,i,,VBZ,5,he,IN,NOUN,8,PRP,PRON,6,to,7,11,dative,alternating,But what happens if he gives his wife it?,ADP,2,1,0.6931471806,-0.5119640827,-0.4293797016,-0.6415317059,-0.3206217289,0.1885266304,-0.8595793247,-0.7905619144,-0.4130330086,0.229511261,-0.5119640827,-0.1775856018,-0.001198291779,-0.1331317425,0.01856446266,-0.7474222183,-0.7905619144,-0.4130330086,0.0033659935,-0.7351405621,-0.4293797016,-0.6415317059,-0.1874577999,0.1885266304,-0.8595793247,-0.7370381355,-0.387845993,0.229511261,-1.037384033,-0.3502080441,-0.2314996719,-0.3206217289,-0.05523848534,-0.749423027,-0.7414391041,-0.4771208763,-0.02713012695
3115,"One of my favourite presidents, Theodore Roosevelt, president from the early part of the twentieth century  and known as the damned cowboy erm  you might be interested to know how people become president erm Theodore Roosevelt was an arch imperialist  and got very excited about the er war with Spain er America had a s little brief war with Spain at the end of the nineteenth century erm over the possession of Cuba, and erm  in eighteen ninety eight, and this aroused great patriotic feelings in all red blooded Americans and especially in Theodore Roosevelt and er er Roosevelt formed his own  company of cavalry called the Rough Riders  and erm Roosevelt wore glasses and was asthmatic but he had this group called the Rough Riders, sort of early kind of Clint Eastwood stuff, and erm anyway he g he was engaged in the war with Spain er and there was one wonderful moment in the war Spain in which the Spaniards were at the top of a hill called the San Juan hill er and er Teddy, as he was known, of course he gave his name to the teddy bear, did you know that did you?",give,gave,the teddy bear,i,his name,i,,VBD,199,he,IN,NOUN,203,NN,NOUN,200,to,202,214,prep,alternating,"One of my favourite presidents, Theodore Roosevelt, president from the early part of the twentieth century  and known as the damned cowboy erm  you might be interested to know how people become president erm Theodore Roosevelt was an arch imperialist  and got very excited about the er war with Spain er America had a s little brief war with Spain at the end of the nineteenth century erm over the possession of Cuba, and erm  in eighteen ninety eight, and this aroused great patriotic feelings in all red blooded Americans and especially in Theodore Roosevelt and er er Roosevelt formed his own  company of cavalry called the Rough Riders  and erm Roosevelt wore glasses and was asthmatic but he had this group called the Rough Riders, sort of early kind of Clint Eastwood stuff, and erm anyway he g he was engaged in the war with Spain er and there was one wonderful moment in the war Spain in which the Spaniards were at the top of a hill called the San Juan hill er and er Teddy, as he was known, of course he gave the teddy bear his name, did you know that did you?",ADP,3,2,0.4054651081,-0.009343147278,-0.04087638855,-0.01710128784,-0.03372621536,-0.007499217987,-0.01653146744,-0.005068302155,-0.001822471619,-0.01179409027,-0.009343147278,-0.02493143082,-0.006297111511,-0.01347970963,-0.01761722565,-0.007586956024,-0.005068302155,-0.001822471619,-0.01627540588,-0.02813625336,-0.04087638855,-0.01710128784,-0.009767055511,-0.007499217987,-0.01653146744,-0.003488063812,0.007051467896,-0.01179409027,-0.03401136398,-0.05018472672,-0.003687381744,-0.03372621536,-0.01282262802,-0.01198387146,-0.003022193909,0.01027345657,0.00225687027
3214,"All the neighbouring kings had offered rich rewards to anyone who should be able to destroy the monster, either by force or enchantment, and many had tried their luck, but all had miserably failed.",offer,offered,"anyone who should be able to destroy the monster , either by force or enchantment",a,rich rewards,i,,VBN,5,all the neighbouring kings,IN,NOUN,9,NNS,NOUN,6,to,8,38,dative,alternating,"All the neighbouring kings had offered anyone who should be able to destroy the monster, either by force or enchantment rich rewards, and many had tried their luck, but all had miserably failed.",ADP,14,2,1.945910149,-0.4766058922,-0.4774823189,-0.4043898582,-0.5670828819,-0.2263584137,-0.2218546867,-0.1697015762,-0.1114416122,-0.08000516891,-0.4766058922,-0.5378637314,-0.3532233238,-0.4541735649,-0.2231693268,-0.3732872009,-0.1697015762,-0.1114416122,-0.1669588089,-0.5063800812,-0.4774823189,-0.4043898582,-0.4512915611,-0.2263584137,-0.2218546867,-0.3545565605,-0.1708741188,-0.08000516891,-0.454584837,-0.5859076977,-0.4926671982,-0.5670828819,-0.3833947182,-0.4584183693,-0.2098073959,-0.1418180466,-0.1274881363
3226,But it is not known whether this ring was ever made by mortal hands : it is supposed that an angel gave it to the wise King. ',give,gave,the wise king,a,it,i,,VBD,21,an angel,IN,NOUN,24,PRP,PRON,22,to,23,29,dative,alternating,But it is not known whether this ring was ever made by mortal hands : it is supposed that an angel gave the wise king it. ',ADP,3,1,1.098612289,-0.5240633488,-0.3594138622,-0.2375175953,-0.2201435566,-0.1526613235,-0.2021145821,0.02555322647,-0.04963445663,-0.01688575745,-0.5240633488,-0.3598988056,-0.1604306698,-0.2283449173,-0.1106202602,-0.2954730988,0.02555322647,-0.04963445663,0.1046514511,-0.4619939327,-0.3594138622,-0.2375175953,-0.2848193645,-0.1526613235,-0.2021145821,-0.03764724731,-0.09457397461,-0.01688575745,-0.5269956589,-0.1649575233,-0.2910125256,-0.2201435566,-0.2916390896,-0.2157039642,-0.1905422211,-0.07302331924,-0.1083230972
3240,"The King now sent messengers to the East to look for his son-in-law, and they by good luck met with the old magician who had interpreted the signs on King Solomon 's ring, and thus was possessed of more wisdom than anyone else in the world.",send,sent,the east,i,messengers,a,,VBD,3,the king,IN,NOUN,6,NNS,NOUN,4,to,5,49,prep,alternating,"The King now sent the east messengers to look for his son-in-law, and they by good luck met with the old magician who had interpreted the signs on King Solomon 's ring, and thus was possessed of more wisdom than anyone else in the world.",ADP,2,1,0.6931471806,-0.2059710026,-0.131803751,-0.1106123924,-0.165153265,-0.1175141335,-0.1551687717,-0.1283931732,-0.1008172035,-0.08015871048,-0.2059710026,-0.171530962,-0.1766159534,-0.1436858177,-0.04976868629,-0.1356141567,-0.1283931732,-0.1008172035,-0.07387113571,-0.1646077633,-0.131803751,-0.1106123924,-0.1630482674,-0.1175141335,-0.1551687717,-0.1804199219,-0.1033082008,-0.08015871048,-0.1994147301,-0.114979744,-0.1412343979,-0.165153265,-0.007852315903,-0.07831048965,-0.1408047676,-0.2344555855,-0.07010746002
3244,"The old minister paid great attention, so that he could tell the same to the Emperor when he came back to him, which he did.",tell,tell,the emperor,a,the same,i,,VB,11,he,IN,NOUN,15,JJ,ADJ,12,to,14,28,prep,alternating,"The old minister paid great attention, so that he could tell the emperor the same when he came back to him, which he did.",ADP,2,2,0,-0.01751589775,-0.04301905632,0.01074433327,-0.1850888729,-0.1019163132,0.07234811783,-0.1207392216,-0.05639362335,-0.2432246208,-0.01751589775,-0.08983755112,-0.2019574642,-0.213259697,-0.09449124336,0.0002913475037,-0.1207392216,-0.05639362335,-0.06509542465,-0.2107868195,-0.04301905632,0.01074433327,0.003843545914,-0.1019163132,0.07234811783,-0.03669500351,0.06369924545,-0.2432246208,0.01911854744,-0.1142656803,-0.005667924881,-0.1850888729,-0.1882619858,-0.1181507111,-0.09534287453,-0.104388237,-0.2039546967
